commission,entryDt,entryID,entryPrice,exitDt,exitID,exitPrice,pnl,slippage,symbol,turnover,volume
31.483,2016-06-03 10:30:00,1,3140.8,2016-06-06 14:30:00,2,3155.8,108.517,10.0,IF88:CTP,62966.0,10
31.513,2016-06-07 14:30:00,3,3159.6,2016-06-08 09:45:00,4,3143.0,-207.5129999999991,10.0,IF88:CTP,63026.0,10
31.337,2016-06-08 14:45:00,5,3150.0,2016-06-13 09:45:00,6,3117.4,-367.3369999999991,10.0,IF88:CTP,62674.0,10
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-17 10:45:00,8,3063.6,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-17 10:50:00,9,3058.0,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-17 10:55:00,10,3058.8,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-21 09:30:00,11,3061.0,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-21 09:35:00,12,3058.8,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-21 09:40:00,13,3058.6,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-22 13:00:00,14,3062.4,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-22 13:05:00,15,3060.2,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-22 13:10:00,16,3061.4,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-24 09:45:00,17,3076.8,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-24 09:50:00,18,3073.6,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-24 09:55:00,19,3061.2,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-27 10:45:00,20,3055.4,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-27 10:50:00,21,3055.0,0.0,0.0,IF88:CTP,0.0,0
0.0,2016-06-16 10:15:00,7,3048.4,2016-06-27 10:55:00,22,3056.8,0.0,0.0,IF88:CTP,0.0,0
30.937,2016-06-16 10:15:00,7,3048.4,2016-07-04 10:15:00,24,3139.0,-946.9369999999991,10.0,IF88:CTP,61874.0,-10
31.478,2016-07-04 10:15:00,25,3139.0,2016-07-06 09:45:00,26,3156.6,134.52199999999908,10.0,IF88:CTP,62956.0,10
31.755,2016-07-06 13:45:00,27,3181.0,2016-07-07 13:45:00,28,3170.0,-151.755,10.0,IF88:CTP,63510.0,10
